"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1909502429298892954","Tue Apr 08 07:03:50 +0000 2025","0","Presiden Amerika Serikat Donald Trump kembali melontarkan pernyataan keras terkait kebijakan tarif impor China. Merespons langkah balasan Beijing yang memberlakukan tarif sebesar 34 persen untuk seluruh produk asal AS Trump mengancam akan menaikkan tarif impor terhadap produk https://t.co/wyNOiJfa0R","1909502429298892954","https://pbs.twimg.com/media/Gn_qVUfbwAUuefm.jpg","","in","Jakarta Capital Region","0","0","0","https://x.com/akuratco/status/1909502429298892954","786549338818224128","akuratco"
"1909493942288101513","Tue Apr 08 06:30:07 +0000 2025","2","Presiden Amerika Serikat Donald Trump pada Senin kembali memanaskan ketegangan perang dagang global dengan mengancam akan mengenakan tarif tambahan sebesar 50 persen terhadap China menyusul langkah Beijing yang memberlakukan tarif balasan 34 persen atas impor dari AS. Trump https://t.co/vPqKLlFdYF","1909493942288101513","https://pbs.twimg.com/media/Gn_imsKXgAA7Ja0.jpg","","in","Jakarta","0","0","0","https://x.com/Beritasatu/status/1909493942288101513","154102750","Beritasatu"
"1909459317545484428","Tue Apr 08 04:12:31 +0000 2025","0","China Balas Naikkan Tarif Impor AS 34 Persen Trump Marah! Baca Selengkapnya: https://t.co/RQgYUHiRox https://t.co/imBl7dZcE0","1909459317545484428","https://pbs.twimg.com/media/Gn_CJK3bwAAQQPr.jpg","","in","","0","0","0","https://x.com/finnewsid/status/1909459317545484428","1892081589989085184","finnewsid"
"1909434917681017064","Tue Apr 08 02:35:34 +0000 2025","2","Presiden AS Donald Trump geram atas langkah balasan China yang menetapkan tarif impor 34 persen untuk semua produk asal AS. Menanggapi hal itu Trump mengancam akan menaikkan tarif impor ke China menjadi 50 persen. https://t.co/LMoXroGizV","1909434917681017064","https://pbs.twimg.com/media/Gn-s71tbwAMJ8hH.jpg","","in","","0","1","0","https://x.com/ChovaMelians26/status/1909434917681017064","1680649537822789632","ChovaMelians26"
"1909418572792611134","Tue Apr 08 01:30:37 +0000 2025","66","Presiden AS Donald Trump geram atas langkah balasan China yang menetapkan tarif impor 34 persen untuk semua produk asal AS. Menanggapi hal itu Trump mengancam akan menaikkan tarif impor ke China menjadi 50 persen. #bisnisupdate #update #bisnis #oneliner https://t.co/yg9tJXAaSe https://t.co/Crq1qHAFy2","1909418572792611134","https://pbs.twimg.com/media/Gn-d8TQX0AARmYF.jpg","","in","","10","19","28","https://x.com/kumparan/status/1909418572792611134","759692754985242625","kumparan"
"1909074130533830794","Mon Apr 07 02:41:56 +0000 2025","3","Pemerintah Korea Selatan berencana menyuntikkan dana bantuan darurat sebesar 3 triliun won atau setara sekitar Rp 34 1 triliun ke industri otomotif lokal untuk meredam dampak tarif impor AS sebesar 25 persen. ~SA #SouthKorea #TarifTrump #DonaldTrump https://t.co/GsGbbyrkPh","1909074130533830794","","","in","Jakarta","0","0","2","https://x.com/kompascom/status/1909074130533830794","23343960","kompascom"
"1908841518657618256","Sun Apr 06 11:17:37 +0000 2025","0","Tantang balik Donald Trump Presiden China Xi JinPing akan kenakan tarif impor sebesar 34 Persen untuk Produk AS mulai tanggal 10 April - Jakarta Insider https://t.co/dkwrbLpo1w","1908841518657618256","","","in","Jakarta Capital Region","0","0","0","https://x.com/KasanBaret/status/1908841518657618256","892015585231380480","KasanBaret"
"1908797713728365023","Sun Apr 06 08:23:33 +0000 2025","0","Pemerintah China menerapkan tarif 34 persen atas produk-produk impor asal AS sebagai balasan dari penerapan bea impor timbal balik yang ditetapkan oleh Presiden AS Donald Trump. Semua barang impor asal AS akan dikenakan tarif tambahan sebesar 34 persen atas tarif yang berlaku https://t.co/brfRY7ZGbi","1908797713728365023","https://pbs.twimg.com/media/Gn1pZrQawAAs9r1.jpg","","in","","0","0","0","https://x.com/inilahdotcom/status/1908797713728365023","46693036","inilahdotcom"
"1908749060737208555","Sun Apr 06 05:10:13 +0000 2025","0","China terapkan tarif 34 persen atas produk impor asal AS @@beritakaltim2 https://t.co/sgMAcQjSiR","1908749060737208555","","","in","Samarinda, Kaltim, Indonesia","0","0","0","https://x.com/charlessiahaan/status/1908749060737208555","60242057","charlessiahaan"
"1908739632206115127","Sun Apr 06 04:32:45 +0000 2025","1","Beijing - Pemerintah China mengambil langkah tegas untuk membalas Amerika Serikat atas pengenaan tarif impor tambahan. China menetapkan tarif balasan sebesar 34 persen untuk semua barang yang diimpor dari AS mulai 10 April 2025. https://t.co/6ErxB4knAe","1908739632206115127","https://pbs.twimg.com/media/Gn00ksRbYAIgmhw.jpg","","in","Tangerang Selatan, Banten","0","0","0","https://x.com/riak_media/status/1908739632206115127","1900107252172021760","riak_media"
"1908723205130641686","Sun Apr 06 03:27:29 +0000 2025","3","China Tetapkan Tarif ke AS Kenakan Bea Impor Tambahan 34 Persen https://t.co/kn4uYdxEHh","1908723205130641686","","","in","Indonesia","0","1","0","https://x.com/KompasTV/status/1908723205130641686","71436318","KompasTV"
"1908719870281474175","Sun Apr 06 03:14:14 +0000 2025","0","Aksi Balasan China Terapkan Tarif 34 Persen atas Produk Impor Asal AS https://t.co/bUo8SvUqLd","1908719870281474175","","","in","","0","0","0","https://x.com/duniahariini17/status/1908719870281474175","1905678960283037696","duniahariini17"
