"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1907832611466281375","Thu Apr 03 16:28:35 +0000 2025","0","Semakin acak adut ! Trump Terapkan Tarif Impor 32 Persen ke RI Pemerintah akan Kirim Delegasi Khusus ke AS https://t.co/kYHZ3qu9Rn","1907832611466281375","","","in","","0","0","0","https://x.com/DeeDee784829/status/1907832611466281375","1752499173025583104","DeeDee784829"
"1907816495658467433","Thu Apr 03 15:24:32 +0000 2025","0","Ini Deretan Produk Ekspor RI yang Bakal Terdampak Tarif Impor 32 Persen Trump https://t.co/jCjNW1t5PX","1907816495658467433","","","in","iNews Tower","0","0","0","https://x.com/officialinews_/status/1907816495658467433","132078023","officialinews_"
"1907807477195845950","Thu Apr 03 14:48:42 +0000 2025","0","Trump Berlakukan Tarif Resiprokal 32 Persen Indonesia Lakukan Langkah Strategis https://t.co/3h3LFFgBSY","1907807477195845950","","","in","Bogor, Jawa Barat","0","0","0","https://x.com/faktaid_news/status/1907807477195845950","1890712165998555136","faktaid_news"
"1907807415204196483","Thu Apr 03 14:48:27 +0000 2025","3","Presiden Amerika Serikat Donald Trump resmi menetapkan kebijakan tarif baru di mana semua barang impor ke AS dikenakan tarif dasar 10 persen sementara Indonesia terkena tarif tambahan sebesar 32 persen. Kebijakan ini diprediksi akan berdampak serius terhadap perekonomian https://t.co/QIrLcYY1Nr","1907807415204196483","https://pbs.twimg.com/ext_tw_video_thumb/1907807146710032384/pu/img/WxphP_8-8O1LNh8v.jpg","","in","Pulo Gadung, Indonesia","0","0","1","https://x.com/tvOneNews/status/1907807415204196483","55507370","tvOneNews"
"1907804193659957734","Thu Apr 03 14:35:39 +0000 2025","0","RI Kena Tarif Impor 32 Persen dari Trump Apa Dampaknya? https://t.co/ItID1YZEOb","1907804193659957734","","","in","","0","0","0","https://x.com/IDNTimes/status/1907804193659957734","388190238","IDNTimes"
"1907803368224936362","Thu Apr 03 14:32:22 +0000 2025","0","Presiden Trump Umumkan Tarif Baru Indonesia Dikenakan Bea Masuk 32 Persen https://t.co/yjKOs2duUS","1907803368224936362","","","in","Kota Bontang, Kalimantan Timur","0","0","0","https://x.com/pranaladotco/status/1907803368224936362","1256110480994656256","pranaladotco"
"1907801302219751881","Thu Apr 03 14:24:10 +0000 2025","4","Pada Kamis (3/4/2025) dinihari Presiden Donald Trump mengumumkan tarif bagi barang-barang 185 negara yang masuk pasar AS tapi tidak ada Rusia. Sementara barang-barang Indonesia yang masuk AS dikenakan tarif resiprokal 32 persen. https://t.co/FFLTwXTVVd","1907801302219751881","https://pbs.twimg.com/media/GnneTkHXoAAVUxH.jpg","","in","Tehran - Iran 🇮🇷 ","0","1","0","https://x.com/Parstoday20211/status/1907801302219751881","1244005636209356803","Parstoday20211"
"1907798902322987388","Thu Apr 03 14:14:38 +0000 2025","0","Istana Klaim Antisipasi Dampak Kebijakan Tarif Impor 32 Persen Trump https://t.co/lv0UaTNlmD https://t.co/BqkNaeVuvr","1907798902322987388","https://pbs.twimg.com/media/Gnnc_clWkAAQyOE.jpg","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/Harian_Jogja/status/1907798902322987388","118371948","Harian_Jogja"
"1907794867310469418","Thu Apr 03 13:58:36 +0000 2025","5","Pemerintah Diminta Respons Cepat Tarif Impor 32 Persen oleh Trump https://t.co/x0HxFiXTWS","1907794867310469418","","","in","Indonesia","0","1","0","https://x.com/KompasTV/status/1907794867310469418","71436318","KompasTV"
"1907794742806724986","Thu Apr 03 13:58:06 +0000 2025","0","Ini Instruksi Prabowo usai Trump Kenakan Tarif Impor 32 Persen untuk RI https://t.co/MSxJTs21hH","1907794742806724986","","","in","iNews Tower","0","0","0","https://x.com/officialinews_/status/1907794742806724986","132078023","officialinews_"
